ts_epoch,ts_iso,cpu_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,temp_c,throttled,mem_used_mb,mem_avail_mb,swap_used_mb,disk_read_kbs,disk_write_kbs,proc_pid,proc_cpu_pct,proc_rss_mb,power_w,w_0V8_AON,w_0V8_SW,w_1V1_SYS,w_1V8_SYS,w_3V3_ADC,w_3V3_DAC,w_3V3_SYS,w_3V7_WL_SW,w_BATT,w_DDR_VDD2,w_DDR_VDDQ,w_EXT5V,w_HDMI,w_VDD_CORE
1789917128.542,2026-09-20T23:12:08,74.0,4.8,97.1,95.3,98.1,2400,2400,2400,2400,62.2,0x0,2168,5894,287,0.0,0.0,130895,290.9,3732.5,6.955,0.0026,0.3673,0.1979,0.2554,0.0006,0,0.1843,0,0,0.299,0.0551,0,0.1167,5.4765
1789917129.603,2026-09-20T23:12:09,74.6,5.7,98.1,96.3,98.1,2400,2400,2400,2400,62.2,0x0,2166,5896,287,0.0,0.0,130895,290.4,3732.5,6.814,0.0025,0.3739,0.1956,0.26,0.0016,0,0.1781,0.0035,0,0.0183,0.0306,0,0.1168,5.6328
1789917130.657,2026-09-20T23:12:10,74.6,5.7,98.1,97.1,98.1,2400,2400,2400,2400,62.8,0x0,2166,5896,287,0.0,0.0,130895,293.9,3732.5,7.004,0.0029,0.3665,0.1962,0.2553,0.0004,0,0.1875,0,0,0.3319,0.0563,0,0.116,5.4907
1789917131.713,2026-09-20T23:12:11,74.2,4.8,97.2,96.2,99.0,2400,2400,2400,2400,62.8,0x0,2167,5896,287,0.0,0.0,130895,290.8,3732.5,6.717,0.003,0.3836,0.1952,0.2519,0.0004,0,0.1819,0.0035,0,0.3225,0.0482,0,0.1164,5.2102
1789917132.768,2026-09-20T23:12:12,74.6,4.8,98.1,96.2,98.1,2400,2400,2400,2400,63.4,0x0,2164,5898,287,0.0,0.0,130895,292.1,3732.5,7.435,0.0026,0.3701,0.2085,0.246,0.0016,0,0.1884,0.3326,0,0.2737,0.0453,0,0.1174,5.6485
1789917133.826,2026-09-20T23:12:13,74.4,4.8,98.1,96.2,98.1,2400,2400,2400,2400,63.4,0x0,2164,5898,287,0.0,0.0,130895,288.0,3732.5,7.058,0.0025,0.354,0.1969,0.2548,0.0016,0,0.1819,0,0,0.272,0.0328,0,0.1124,5.6492
1789917134.869,2026-09-20T23:12:14,74.0,4.8,97.1,96.1,98.1,2400,2400,2400,2400,63.4,0x0,2164,5899,287,0.0,0.0,130895,296.3,3732.5,5.956,0.0027,0.3607,0.1952,0.2521,0.0004,0,0.1811,0.007,0,0.307,0,0,0.1143,4.5349
1789917135.93,2026-09-20T23:12:15,75.0,8.6,98.1,96.2,98.1,2400,2400,2400,2400,63.4,0x0,2165,5897,287,0.0,0.0,130895,290.4,3732.5,7.081,0.0027,0.3701,0.2087,0.253,0.0016,0,0.1879,0,0,0.2717,0.0506,0,0.1151,5.6195
1789917136.983,2026-09-20T23:12:17,74.0,4.8,97.1,95.2,98.1,2400,2400,2400,2400,63.9,0x0,2167,5896,287,0.0,0.0,130895,290.7,3733.1,7.118,0.0027,0.3766,0.1968,0.2337,0,0,0.1683,0,0,0.3062,0.0559,0,0.1171,5.661
1789917138.04,2026-09-20T23:12:18,74.8,6.6,98.1,96.2,98.1,2400,2400,2400,2400,62.2,0x0,2165,5897,287,0.0,0.0,130895,292.3,3733.1,7.578,0.0027,0.3789,0.2151,0.311,0.0016,0,0.3019,0.0071,0,0.3257,0.0568,0,0.1146,5.8624
1789917139.1,2026-09-20T23:12:19,74.5,5.7,97.2,96.2,98.1,2400,2400,2400,2400,62.8,0x0,2165,5897,287,0.0,0.0,130895,290.4,3733.1,6.629,0.0027,0.3768,0.2065,0.2448,0,0,0.1911,0,0,0.0172,0.0493,0,0.1139,5.4268
1789917140.157,2026-09-20T23:12:20,74.3,5.7,98.1,96.1,98.1,2400,2400,2400,2400,61.7,0x0,2164,5898,287,0.0,0.0,130895,293.5,3733.1,6.871,0.0025,0.3471,0.1956,0.2542,0,0,0.1844,0.049,0,0.3251,0.0068,0,0.1149,5.3913
1789917141.215,2026-09-20T23:12:21,74.6,6.6,97.2,97.1,99.0,2400,2400,2400,2400,63.9,0x0,2163,5900,287,0.0,0.0,130895,292.0,3733.1,7.273,0.0027,0.3669,0.1924,0.2541,0.0006,0,0.2006,0,0,0.315,0.0416,0,0.1194,5.78
1789917142.27,2026-09-20T23:12:22,75.0,4.8,98.1,98.1,99.0,2400,2400,2400,2400,63.4,0x0,2164,5899,287,0.0,0.0,130895,295.8,3733.1,6.55,0.0029,0.3591,0.194,0.2559,0,0,0.1851,0,0,0.3083,0.0422,0,0.1177,5.0851
1789917143.329,2026-09-20T23:12:23,75.2,5.7,97.2,98.1,99.0,2400,2400,2400,2400,63.4,0x0,2170,5892,287,0.0,0.0,130895,290.8,3733.1,7.13,0.0027,0.3663,0.1944,0.2546,0.0006,0,0.1851,0.0035,0,0.3051,0.0491,0,0.1164,5.6524
1789917144.38,2026-09-20T23:12:24,74.6,54.3,49.0,97.1,98.1,2400,2400,2400,2400,62.2,0x0,2174,5888,287,0.0,0.0,130895,294.0,3733.1,7.106,0.0026,0.3551,0.1956,0.2565,0,0,0.1885,0.0035,0,0.3071,0.0356,0,0.1191,5.6429
1789917145.438,2026-09-20T23:12:25,75.0,99.1,4.8,98.1,97.2,2400,2400,2400,2400,62.8,0x0,2172,5891,287,0.0,0.0,130895,292.9,3733.1,7.108,0.0026,0.3762,0.215,0.253,0.0016,0,0.1879,0.007,0,0.2746,0.038,0,0.1141,5.6382
1789917146.486,2026-09-20T23:12:26,74.6,99.0,4.8,97.1,98.1,2400,2400,2400,2400,62.2,0x0,2169,5894,287,0.0,0.0,130895,295.8,3733.1,6.852,0.0027,0.3732,0.2184,0.2562,0.0008,0,0.1876,0.0035,0,0.306,0.0289,0,0.1192,5.3553
1789917147.548,2026-09-20T23:12:27,75.1,98.1,5.7,97.2,97.2,2400,2400,2400,2400,62.8,0x0,2170,5893,287,0.0,0.0,130895,291.0,3733.1,6.65,0.0031,0.3775,0.1932,0.2606,0,0,0.175,0,0,0.2376,0.0472,0,0.1139,5.2417
1789917148.601,2026-09-20T23:12:28,74.3,99.0,3.8,97.1,98.1,2400,2400,2400,2400,62.8,0x0,2167,5895,287,0.0,0.0,130895,295.4,3733.1,7.063,0.0027,0.3667,0.1935,0.2512,0.0016,0,0.2403,0.0245,0,0.3061,0.0503,0,0.1145,5.5114
1789917149.662,2026-09-20T23:12:29,74.7,99.1,5.7,97.2,97.2,2400,2400,2400,2400,62.8,0x0,2166,5897,287,0.0,0.0,130895,293.1,3733.1,6.863,0.0031,0.3604,0.1951,0.2477,0.0004,0,0.1884,0,0,0.2748,0.0499,0,0.1148,5.4288
1789917150.719,2026-09-20T23:12:30,74.8,98.1,4.8,96.3,98.1,2400,2400,2400,2400,62.2,0x0,2183,5880,287,0.0,0.0,130895,290.3,3733.1,6.988,0.0023,0.3513,0.1956,0.247,0.0004,0,0.1912,0,0,0.3039,0.0487,0,0.1143,5.5326
1789917151.774,2026-09-20T23:12:31,74.3,99.0,5.7,96.2,97.2,2400,2400,2400,2400,62.2,0x0,2180,5882,287,0.0,0.0,130895,294.7,3733.1,7.145,0.0026,0.3734,0.1934,0.251,0.0008,0,0.2143,0.0035,0,0.3171,0.0483,0,0.1155,5.6249
1789917152.833,2026-09-20T23:12:32,74.6,98.1,5.7,96.2,98.1,2400,2400,2400,2400,62.8,0x0,2176,5886,287,0.0,0.0,130895,289.1,3733.1,7.163,0.0027,0.302,0.1934,0.2512,0.0016,0,0.1846,0,0,0.2759,0.049,0,0.1165,5.7855
1789917153.886,2026-09-20T23:12:33,74.3,98.1,4.8,97.1,98.1,2400,2400,2400,2400,63.4,0x0,2176,5887,287,0.0,0.0,130895,293.5,3733.1,6.817,0.0026,0.3557,0.1952,0.2337,0.0004,0,0.1781,0,0,0.3217,0.0409,0,0.1169,5.3713
1789917154.947,2026-09-20T23:12:35,74.9,99.1,5.7,96.3,97.2,2400,2400,2400,2400,63.4,0x0,2171,5891,287,0.0,0.0,130895,289.3,3733.1,6.987,0.0027,0.3546,0.2192,0.2493,0,0,0.2107,0.007,0,0.2756,0.0498,0,0.1139,5.5044
1789917155.997,2026-09-20T23:12:36,74.0,98.1,3.8,96.1,98.1,2400,2400,2400,2400,62.8,0x0,2169,5893,287,0.0,0.0,130895,296.1,3733.1,7.267,0.0028,0.3685,0.2076,0.2352,0.0008,0,0.1842,0.0245,0,0.2778,0.0477,0,0.1148,5.8031
1789917157.057,2026-09-20T23:12:37,74.8,98.1,7.6,95.2,98.1,2400,2400,2400,2400,62.8,0x0,2174,5888,287,0.0,0.0,130895,289.7,3733.1,6.801,0.0025,0.3593,0.1929,0.2511,0.0002,0,0.2101,0,0,0.308,0.0381,0,0.119,5.3195
1789917158.217,2026-09-20T23:12:38,74.5,98.3,5.2,96.6,97.4,2400,2400,2400,2400,63.4,0x0,2173,5889,287,0.0,0.0,130895,294.0,3733.1,6.988,0.0026,0.3778,0.1932,0.2269,0.0002,0,0.1785,0.0141,0,0.0195,0.0491,0,0.1132,5.8128
1789917159.277,2026-09-20T23:12:39,74.5,99.1,5.7,96.2,97.2,2400,2400,2400,2400,63.4,0x0,2174,5889,287,0.0,0.0,130895,289.5,3733.1,6.983,0.0025,0.3798,0.194,0.2319,0.0016,0,0.1656,0.007,0,0.2971,0.044,0,0.1131,5.5468
1789917160.33,2026-09-20T23:12:40,74.6,98.1,4.8,96.2,98.1,2400,2400,2400,2400,63.4,0x0,2174,5889,287,0.0,0.0,130895,292.4,3733.1,6.892,0.0031,0.3768,0.1945,0.2518,0.0002,0,0.1913,0.0105,0,0.3223,0.0497,0,0.115,5.377
1789917161.39,2026-09-20T23:12:41,74.9,99.1,6.5,96.3,98.1,2400,2400,2400,2400,63.4,0x0,2172,5890,287,0.0,0.0,130895,289.8,3733.1,6.897,0.0028,0.2774,0.1956,0.2317,0.0016,0,0.1946,0.0105,0,0.2721,0.0521,0,0.1162,5.5425
1789917162.442,2026-09-20T23:12:42,74.2,98.1,3.9,96.2,97.1,2400,2400,2400,2400,63.4,0x0,2170,5892,287,0.0,0.0,130895,294.8,3733.1,6.975,0.0026,0.3685,0.1951,0.2553,0.0002,0,0.1947,0,0,0.3114,0.0453,0,0.1099,5.4921
1789917163.501,2026-09-20T23:12:43,74.3,98.1,5.7,96.2,98.1,2400,2400,2400,2400,62.8,0x0,2170,5893,287,0.0,0.0,130895,291.6,3733.1,7.324,0.0025,0.3799,0.1967,0.2492,0.0008,0,0.1885,0.0035,0,0.3412,0.0536,0,0.114,5.794
1789917164.56,2026-09-20T23:12:44,74.6,99.0,6.5,96.2,98.1,2400,2400,2400,2400,63.9,0x0,2170,5892,287,0.0,0.0,130895,286.2,3733.1,6.481,0.0026,0.3075,0.1945,0.2595,0.0006,0,0.1875,0,0,0.2718,0.0309,0,0.1166,5.1094
1789917165.602,2026-09-20T23:12:45,73.7,97.1,3.8,98.1,96.1,2400,2400,2400,2400,62.2,0x0,2171,5892,287,0.0,0.0,130895,297.5,3733.1,6.842,0.0027,0.2808,0.1973,0.2495,0.0004,0,0.1909,0,0,0.2759,0.0401,0,0.1163,5.4877
1789917166.659,2026-09-20T23:12:46,74.1,98.1,4.8,98.1,95.2,2400,2400,2400,2400,63.4,0x0,2170,5893,287,0.0,0.0,130895,292.2,3733.1,6.728,0.0027,0.3622,0.2076,0.2299,0,0,0.185,0,0,0.014,0.0434,0,0.1151,5.5679
1789917167.722,2026-09-20T23:12:47,74.4,97.2,64.2,40.7,96.2,2400,2400,2400,2400,62.8,0x0,2168,5894,287,0.0,0.0,130895,287.9,3733.1,6.959,0.0029,0.3772,0.1994,0.2369,0,0,0.1875,0.0035,0,0.2384,0.0474,0,0.1133,5.5523
1789917168.78,2026-09-20T23:12:48,69.3,90.6,38.7,56.2,93.3,2400,2400,2400,2400,65.0,0x0,2175,5887,287,0.0,0.0,130895,264.6,3734.1,8.243,0.0025,0.2765,0.1934,0.2284,0.0016,0,0.1944,0,0,0.0668,0,0,0.1125,7.1669
1789917169.803,2026-09-20T23:12:49,71.3,94.1,2.0,90.3,99.0,2400,2400,2400,2400,66.1,0x0,2179,5883,287,0.0,0.0,130895,281.5,3734.1,7.875,0.0027,0.2869,0.1944,0.2411,0.0002,0,0.1938,0,0,0.0508,0,0,0.1155,6.7897
1789917170.828,2026-09-20T23:12:50,72.1,2.9,93.2,94.2,99.0,2400,2400,2400,2400,67.2,0x0,2179,5884,287,0.0,0.0,130895,290.0,3734.1,8.826,0.0027,0.2981,0.1956,0.2354,0,0,0.1946,0,0,0.0304,0.0109,0,0.112,7.7461
1789917171.853,2026-09-20T23:12:51,72.7,1.0,93.1,95.1,100.0,2400,2400,2400,2400,67.8,0x0,2174,5888,287,0.0,0.0,130895,287.8,3734.1,8.432,0.0027,0.3117,0.2075,0.2404,0.0008,0,0.1881,0.0035,0,0.1158,0.005,0,0.1111,7.2454
1789917172.877,2026-09-20T23:12:52,72.5,2.0,99.0,91.1,100.0,2400,2400,2400,2400,67.8,0x0,2172,5890,287,0.0,0.0,130895,291.0,3734.1,8.81,0.0027,0.3064,0.1934,0.2439,0.0008,0,0.1685,0.0069,0,0.1087,0.005,0,0.1157,7.6579
1789917173.909,2026-09-20T23:12:53,73.0,1.9,93.2,95.2,99.0,2400,2400,2400,2400,67.2,0x0,2169,5893,287,0.0,0.0,130895,286.8,3734.1,8.268,0.0029,0.3258,0.1943,0.2422,0,0,0.1909,0,0,0.0838,0.0021,0,0.1145,7.1118
1789917174.934,2026-09-20T23:12:54,72.7,2.0,98.0,91.2,100.0,2400,2400,2400,2400,66.7,0x0,2168,5895,287,0.0,0.0,130895,292.5,3734.1,8.07,0.0028,0.3565,0.1935,0.2503,0.0006,0,0.1941,0,0,0.0141,0.0417,0,0.1137,6.9027
1789917175.979,2026-09-20T23:12:56,74.3,94.3,97.2,100.0,5.8,2400,2400,2400,2400,63.9,0x0,2173,5890,287,0.0,0.0,130895,294.9,3734.1,7.129,0.0025,0.2752,0.1986,0.2334,0,0,0.1781,0,0,0.2954,0.0454,0,0.1167,5.7838
1789917177.033,2026-09-20T23:12:57,75.1,34.6,67.9,100.0,98.1,2400,2400,2400,2400,64.5,0x0,2173,5889,287,0.0,0.0,130895,295.9,3734.1,7.024,0.0025,0.3775,0.2049,0.2556,0.0008,0,0.1623,0.0105,0,0.2465,0.0488,0,0.1113,5.6038
1789917178.095,2026-09-20T23:12:58,75.1,70.1,32.4,99.1,97.2,2400,2400,2400,2400,65.0,0x0,2172,5890,287,0.0,0.0,130895,291.9,3734.1,7.114,0.0027,0.3708,0.1966,0.243,0.0012,0,0.185,0,0,0.2556,0.0513,0,0.1145,5.6932
1789917179.148,2026-09-20T23:12:59,74.3,4.8,96.2,99.0,97.1,2400,2400,2400,2400,64.5,0x0,2172,5890,287,0.0,0.0,130895,293.4,3734.1,7.2,0.0027,0.3746,0.194,0.2519,0.0006,0,0.2104,0.007,0,0.3368,0.0519,0,0.1134,5.6571
1789917180.206,2026-09-20T23:13:00,74.6,5.7,97.2,98.1,96.2,2400,2400,2400,2400,64.5,0x0,2171,5891,287,0.0,0.0,130895,292.3,3734.6,7.098,0.0025,0.3653,0.1955,0.2524,0.0006,0,0.1948,0,0,0.3143,0.0377,0,0.114,5.6207
1789917181.263,2026-09-20T23:13:01,75.1,3.8,98.1,100.0,98.1,2400,2400,2400,2400,63.9,0x0,2170,5893,287,0.0,0.0,130895,295.1,3734.6,2.782,0.0027,0.2722,0.1977,0.2492,0.0008,0,0.327,0.007,0,0.0097,0,0,0.1135,1.6022
1789917182.318,2026-09-20T23:13:02,74.3,4.8,97.1,99.0,97.1,2400,2400,2400,2400,64.5,0x0,2170,5892,287,0.0,0.0,130895,292.9,3734.6,7.018,0.0027,0.3808,0.1945,0.3067,0,0,0.2969,0.007,0,0.3079,0.0426,0,0.1139,5.365
1789917183.377,2026-09-20T23:13:03,74.5,6.6,96.3,97.2,96.2,2400,2400,2400,2400,64.5,0x0,2169,5894,287,0.0,0.0,130895,290.0,3734.6,6.923,0.0024,0.3715,0.1966,0.2475,0.0008,0,0.1714,0,0,0.2897,0.0393,0,0.112,5.4922
1789917184.432,2026-09-20T23:13:04,74.9,4.8,98.1,99.1,98.1,2400,2400,2400,2400,62.8,0x0,2170,5893,287,0.0,0.0,130895,295.6,3734.6,6.74,0.0025,0.3793,0.1989,0.2512,0.0016,0,0.1841,0,0,0.306,0.0471,0,0.1164,5.2532
1789917185.494,2026-09-20T23:13:05,75.2,5.7,98.1,99.1,97.2,2400,2400,2400,2400,63.9,0x0,2169,5894,287,0.0,0.0,130895,290.0,3734.6,7.186,0.0026,0.3687,0.1934,0.2548,0.0004,0,0.1815,0.0035,0,0.271,0.0398,0,0.1164,5.7542
1789917186.539,2026-09-20T23:13:06,74.4,3.9,97.1,99.0,97.1,2400,2400,2400,2400,62.8,0x0,2167,5896,287,0.0,0.0,130895,298.7,3734.6,7.266,0.0026,0.3676,0.1945,0.2536,0.0004,0,0.1907,0,0,0.2861,0.0494,0,0.1134,5.8075
1789917187.599,2026-09-20T23:13:07,75.4,5.7,98.1,99.1,98.1,2400,2400,2400,2400,63.4,0x0,2166,5897,287,0.0,0.0,130895,283.9,3734.6,6.556,0.0027,0.3036,0.1954,0.2512,0.0016,0,0.1685,0.007,0,0.2371,0.033,0,0.1141,5.2414
1789917188.623,2026-09-20T23:13:08,73.5,1.0,98.0,98.0,97.1,2400,2400,2400,2400,63.9,0x0,2166,5896,287,0.0,0.0,130895,300.8,3734.6,7.061,0.0027,0.3779,0.1957,0.2527,0.0008,0,0.1714,0.0035,0,0.2683,0.0396,0,0.1189,5.6296
1789917189.68,2026-09-20T23:13:09,74.8,5.7,98.1,99.0,97.1,2400,2400,2400,2400,63.9,0x0,2165,5897,287,0.0,0.0,130895,293.3,3734.6,6.248,0.0026,0.3801,0.194,0.2559,0.0006,0,0.1685,0,0,0.2641,0.0429,0,0.1119,4.8279
1789917190.736,2026-09-20T23:13:10,74.6,4.8,97.2,99.1,96.2,2400,2400,2400,2400,63.9,0x0,2164,5898,287,0.0,0.0,130895,292.8,3734.6,6.845,0.0025,0.3538,0.1924,0.2477,0.0016,0,0.1906,0,0,0.3261,0.0485,0,0.1136,5.368
1789917191.794,2026-09-20T23:13:11,74.9,6.5,98.1,98.1,97.1,2400,2400,2400,2400,61.7,0x0,2170,5892,287,0.0,0.0,130895,292.9,3734.6,6.775,0.0026,0.3671,0.1954,0.2471,0.0002,0,0.1716,0,0,0.2465,0.0543,0,0.1118,5.3785
1789917192.851,2026-09-20T23:13:12,74.5,97.1,18.7,86.5,98.1,2400,2400,2400,2400,62.8,0x0,2173,5889,287,0.0,0.0,130895,292.3,3734.6,7.132,0.0027,0.3739,0.191,0.2354,0,0,0.1686,0.0035,0,0.2995,0.048,0,0.1164,5.6932
1789917193.91,2026-09-20T23:13:13,74.2,96.2,4.8,97.2,98.1,2400,2400,2400,2400,62.2,0x0,2171,5891,287,0.0,0.0,130895,290.0,3734.6,7.292,0.0031,0.2802,0.1956,0.253,0.0016,0,0.2143,0.0035,0,0.3264,0.0517,0,0.1161,5.8463
1789917194.958,2026-09-20T23:13:15,74.2,96.2,5.7,98.1,99.0,2400,2400,2400,2400,63.4,0x0,2172,5891,287,0.0,0.0,130895,293.9,3734.6,6.671,0.0027,0.3677,0.1955,0.251,0.0008,0,0.211,0,0,0.3059,0.0431,0,0.1139,5.1799
1789917196.017,2026-09-20T23:13:16,76.0,96.2,10.6,98.1,98.1,2400,2400,2400,2400,62.8,0x0,2171,5892,287,0.0,0.0,130895,287.1,3734.6,6.953,0.0027,0.3723,0.1946,0.2534,0.0008,0,0.182,0.0035,0,0.238,0.0343,0,0.1136,5.5576
1789917197.06,2026-09-20T23:13:17,74.3,96.2,4.8,97.1,98.1,2400,2400,2400,2400,63.4,0x0,2170,5893,287,0.0,0.0,130895,296.3,3734.6,6.796,0.0028,0.3688,0.1967,0.2352,0.0008,0,0.194,0.0384,0,0.2365,0.0471,0,0.1135,5.3624
1789917198.118,2026-09-20T23:13:18,74.5,96.2,5.7,98.1,99.1,2400,2400,2400,2400,63.9,0x0,2167,5896,287,0.0,0.0,130895,283.4,3734.6,7.028,0.0026,0.3736,0.1903,0.2545,0.0008,0,0.2101,0,0,0.3283,0.0349,0,0.1138,5.5191
1789917199.144,2026-09-20T23:13:19,73.5,2.9,95.1,97.1,98.1,2400,2400,2400,2400,64.5,0x0,2167,5896,287,0.0,0.0,130895,299.4,3734.6,6.908,0.0029,0.3716,0.1944,0.2433,0.0006,0,0.1915,0.007,0,0.2584,0.0402,0,0.1137,5.4841
1789917200.202,2026-09-20T23:13:20,74.4,4.8,97.1,98.1,98.1,2400,2400,2400,2400,64.5,0x0,2166,5896,287,0.0,0.0,130895,293.0,3734.6,6.939,0.0026,0.3797,0.1956,0.2493,0,0,0.1809,0,0,0.3265,0.0519,0,0.1179,5.4345
1789917201.259,2026-09-20T23:13:21,74.3,4.8,96.2,98.1,98.1,2400,2400,2400,2400,63.9,0x0,2164,5898,286,0.0,0.0,130895,285.7,3734.6,6.804,0.0028,0.3488,0.1945,0.2477,0.0016,0,0.1876,0,0,0.3061,0.0366,0,0.1134,5.3654
1789917202.301,2026-09-20T23:13:22,73.9,95.2,3.8,97.1,98.1,2400,2400,2400,2400,63.4,0x0,2164,5898,286,0.0,0.0,130895,298.2,3734.6,6.848,0.0025,0.3779,0.1951,0.2299,0.0008,0,0.2113,0,0,0.015,0.0529,0,0.1163,5.6461
1789917203.364,2026-09-20T23:13:23,74.4,21.0,81.0,98.1,99.0,2400,2400,2400,2400,63.4,0x0,2164,5898,286,0.0,0.0,130895,288.9,3734.6,7.16,0.0025,0.3734,0.1967,0.2492,0.0008,0,0.1692,0,0,0.2892,0.0502,0,0.1122,5.7168
1789917204.42,2026-09-20T23:13:24,74.5,96.2,14.3,88.7,98.1,2400,2400,2400,2400,62.2,0x0,2164,5898,286,0.0,0.0,130895,293.5,3734.6,4.308,0.0025,0.2729,0.2203,0.258,0.0008,0,0.169,0.007,0,0.0216,0.0077,0,0.1135,3.2344
1789917205.481,2026-09-20T23:13:25,74.4,96.2,97.2,4.8,98.1,2400,2400,2400,2400,63.4,0x0,2165,5897,286,0.0,0.0,130895,290.4,3734.6,6.782,0.0026,0.3574,0.2163,0.2529,0.0002,0,0.1843,0.0035,0,0.2908,0.0462,0,0.1167,5.3116
1789917206.535,2026-09-20T23:13:26,74.9,97.2,98.1,5.7,99.0,2400,2400,2400,2400,63.4,0x0,2164,5898,286,0.0,0.0,130895,295.9,3734.6,7.059,0.0026,0.38,0.1945,0.2425,0.0002,0,0.1841,0.007,0,0.2642,0.0513,0,0.1158,5.6171
1789917207.593,2026-09-20T23:13:27,74.9,98.1,97.1,4.8,99.1,2400,2400,2400,2400,63.4,0x0,2164,5898,286,0.0,0.0,130895,292.1,3734.6,8.229,0.0027,0.3705,0.1967,0.2562,0.0008,0,0.1688,0.0035,0,0.3105,0.0528,0,0.1169,6.7496
1789917208.65,2026-09-20T23:13:28,75.1,98.1,98.1,4.8,99.1,2400,2400,2400,2400,62.8,0x0,2164,5898,286,0.0,0.0,130895,293.3,3734.6,7.053,0.0028,0.3633,0.1945,0.2518,0.0002,0,0.2105,0,0,0.2417,0.0348,0,0.1158,5.6375
1789917209.704,2026-09-20T23:13:29,74.2,96.2,96.3,5.7,98.1,2400,2400,2400,2400,64.5,0x0,2162,5900,286,0.0,0.0,130895,293.2,3734.6,7.074,0.0028,0.3738,0.1936,0.2524,0.0004,0,0.1682,0,0,0.2578,0.0398,0,0.117,5.6681
1789917210.761,2026-09-20T23:13:30,75.1,98.1,98.1,4.8,99.0,2400,2400,2400,2400,63.4,0x0,2163,5900,286,0.0,0.0,130895,293.2,3734.6,7.143,0.0027,0.3746,0.1924,0.2529,0.0006,0,0.1852,0,0,0.3317,0.0492,0,0.1152,5.6383
1789917211.817,2026-09-20T23:13:31,74.5,97.1,97.1,5.7,99.0,2400,2400,2400,2400,63.4,0x0,2163,5900,286,0.0,0.0,130895,293.7,3734.6,7.202,0.0027,0.3683,0.1977,0.2495,0,0,0.1688,0.007,0,0.3105,0.0426,0,0.1129,5.7422
1789917212.875,2026-09-20T23:13:32,74.7,84.0,24.5,97.2,92.5,2400,2400,2400,2400,63.9,0x0,2167,5895,286,0.0,0.0,130895,292.9,3734.6,7.028,0.0026,0.3546,0.2076,0.2476,0.0002,0,0.2134,0.014,0,0.0995,0.0493,0,0.1134,5.7254
1789917213.931,2026-09-20T23:13:34,74.5,97.1,34.0,68.3,98.1,2400,2400,2400,2400,63.4,0x0,2170,5893,286,0.0,0.0,130895,293.7,3734.6,7.075,0.0029,0.349,0.2188,0.2433,0.0008,0,0.1943,0.007,0,0.2534,0.0333,0,0.1166,5.6555
1789917214.989,2026-09-20T23:13:35,74.8,97.1,98.1,5.7,99.0,2400,2400,2400,2400,63.9,0x0,2172,5890,286,0.0,0.0,130895,288.2,3734.6,7.16,0.0027,0.3779,0.1973,0.2485,0.0008,0,0.1908,0,0,0.3,0.0493,0,0.116,5.6767
1789917216.036,2026-09-20T23:13:36,74.0,4.8,98.1,95.2,98.1,2400,2400,2400,2400,64.5,0x0,2171,5891,286,0.0,0.0,130895,294.1,3734.6,7.105,0.0027,0.3729,0.2097,0.2504,0.0008,0,0.182,0,0,0.3246,0.0502,0,0.1164,5.5959
1789917217.088,2026-09-20T23:13:37,74.0,3.8,97.1,97.1,98.1,2400,2400,2400,2400,64.5,0x0,2171,5891,286,0.0,0.0,130895,292.8,3734.6,7.145,0.0026,0.3619,0.194,0.2495,0.0002,0,0.2143,0.007,0,0.2616,0.0417,0,0.1132,5.6986
1789917218.145,2026-09-20T23:13:38,74.6,5.7,96.2,98.1,98.1,2400,2400,2400,2400,63.9,0x0,2169,5893,286,0.0,0.0,130895,290.4,3734.6,6.714,0.0028,0.2731,0.1929,0.2527,0,0,0.1753,0,0,0.3163,0.0536,0,0.1159,5.3318
1789917219.199,2026-09-20T23:13:39,74.0,3.8,96.2,97.1,99.0,2400,2400,2400,2400,63.9,0x0,2167,5895,286,0.0,0.0,130895,292.5,3734.6,7.45,0.0031,0.3682,0.1924,0.2518,0.0004,0,0.1883,0.3377,0,0.2819,0.0497,0,0.1137,5.6626
1789917220.253,2026-09-20T23:13:40,74.5,3.8,96.3,98.1,98.1,2400,2400,2400,2400,64.5,0x0,2167,5895,286,0.0,0.0,130895,292.0,3734.6,7.245,0.0032,0.3748,0.1955,0.2488,0.0002,0,0.1812,0,0,0.3085,0.0489,0,0.1155,5.7682
1789917221.308,2026-09-20T23:13:41,74.6,4.8,96.2,98.1,98.1,2400,2400,2400,2400,63.9,0x0,2167,5895,286,0.0,0.0,130895,286.4,3734.6,7.11,0.0027,0.3794,0.2081,0.2548,0.0016,0,0.1657,0,0,0.2603,0.0347,0,0.1179,5.685
1789917222.346,2026-09-20T23:13:42,73.6,98.1,2.9,97.1,96.1,2400,2400,2400,2400,63.9,0x0,2169,5893,286,0.0,0.0,130895,296.6,3734.6,6.729,0.0024,0.3537,0.1978,0.2486,0.0008,0,0.2067,0,0,0.2365,0.0446,0,0.1141,5.3235
1789917223.401,2026-09-20T23:13:43,74.6,37.7,96.3,98.1,66.3,2400,2400,2400,2400,63.4,0x0,2170,5892,286,0.0,0.0,130895,293.8,3734.6,7.348,0.0025,0.3802,0.2063,0.2548,0.0016,0,0.1683,0,0,0.33,0.0396,0,0.1119,5.8526
